"Step","tpt - loss","tpt - loss__MIN","tpt - loss__MAX"
"94000","3.9231982231140137","3.9231982231140137","3.9231982231140137"
"94100","3.8728370666503906","3.8728370666503906","3.8728370666503906"
"94200","4.034956455230713","4.034956455230713","4.034956455230713"
"94300","3.9508113861083984","3.9508113861083984","3.9508113861083984"
"94400","3.931023120880127","3.931023120880127","3.931023120880127"
"94500","4.029865741729736","4.029865741729736","4.029865741729736"
"94600","3.894082546234131","3.894082546234131","3.894082546234131"
"94700","4.006356239318848","4.006356239318848","4.006356239318848"
"94800","3.96886944770813","3.96886944770813","3.96886944770813"
"94900","3.8727684020996094","3.8727684020996094","3.8727684020996094"
"95000","3.9309113025665283","3.9309113025665283","3.9309113025665283"
"95100","4.0175065994262695","4.0175065994262695","4.0175065994262695"
"95200","3.9357030391693115","3.9357030391693115","3.9357030391693115"
"95300","3.9308900833129883","3.9308900833129883","3.9308900833129883"
"95400","3.979339122772217","3.979339122772217","3.979339122772217"
"95500","3.9351887702941895","3.9351887702941895","3.9351887702941895"
"95600","4.035717487335205","4.035717487335205","4.035717487335205"
"95700","4.052977561950684","4.052977561950684","4.052977561950684"
"95800","3.9927303791046143","3.9927303791046143","3.9927303791046143"
"95900","4.035698890686035","4.035698890686035","4.035698890686035"
"96000","3.7747185230255127","3.7747185230255127","3.7747185230255127"
"96100","3.932460308074951","3.932460308074951","3.932460308074951"
"96200","3.963871479034424","3.963871479034424","3.963871479034424"
"96300","3.9821715354919434","3.9821715354919434","3.9821715354919434"
"96400","4.014994144439697","4.014994144439697","4.014994144439697"
"96500","3.979104995727539","3.979104995727539","3.979104995727539"
"96600","3.973964214324951","3.973964214324951","3.973964214324951"
"96700","3.5851330757141113","3.5851330757141113","3.5851330757141113"
"96800","3.912327766418457","3.912327766418457","3.912327766418457"
"96900","3.80603289604187","3.80603289604187","3.80603289604187"
"97000","3.982131242752075","3.982131242752075","3.982131242752075"
"97100","4.024523735046387","4.024523735046387","4.024523735046387"
"97200","3.9549648761749268","3.9549648761749268","3.9549648761749268"
"97300","3.776912212371826","3.776912212371826","3.776912212371826"
"97400","3.8820641040802","3.8820641040802","3.8820641040802"
"97500","3.923851490020752","3.923851490020752","3.923851490020752"
"97600","4.01121187210083","4.01121187210083","4.01121187210083"
"97700","4.052690505981445","4.052690505981445","4.052690505981445"
"97800","3.9398789405822754","3.9398789405822754","3.9398789405822754"
"97900","3.9616928100585938","3.9616928100585938","3.9616928100585938"
"98000","3.8767600059509277","3.8767600059509277","3.8767600059509277"
"98100","3.9656050205230713","3.9656050205230713","3.9656050205230713"
"98200","3.9454689025878906","3.9454689025878906","3.9454689025878906"
"98300","3.865612030029297","3.865612030029297","3.865612030029297"
"98400","3.989004135131836","3.989004135131836","3.989004135131836"
"98500","3.9935169219970703","3.9935169219970703","3.9935169219970703"
"98600","3.7032673358917236","3.7032673358917236","3.7032673358917236"
"98700","3.9670491218566895","3.9670491218566895","3.9670491218566895"
"98800","4.003686428070068","4.003686428070068","4.003686428070068"
"98900","3.864062547683716","3.864062547683716","3.864062547683716"
"99000","3.84138822555542","3.84138822555542","3.84138822555542"
"99100","3.7906270027160645","3.7906270027160645","3.7906270027160645"
"99200","3.945044994354248","3.945044994354248","3.945044994354248"
"99300","3.8237929344177246","3.8237929344177246","3.8237929344177246"
"99400","3.8906302452087402","3.8906302452087402","3.8906302452087402"
"99500","3.8991012573242188","3.8991012573242188","3.8991012573242188"
"99600","3.9406166076660156","3.9406166076660156","3.9406166076660156"
"99700","4.001275062561035","4.001275062561035","4.001275062561035"
"99800","4.019233226776123","4.019233226776123","4.019233226776123"
"99900","3.9470579624176025","3.9470579624176025","3.9470579624176025"
"100000","3.9773197174072266","3.9773197174072266","3.9773197174072266"
